feat1,feat2,feat3,feat4,feat5,feat6,feat7,class
0.0006829064531709997,5.804340890952115e-08,1.2185431552777184e-12,1.0542769173183726e-13,3.670855806524395e-26,2.4515389605394695e-17,-8.966910675244556e-27,A
0.0006587525833147048,1.2452710987852205e-09,1.993896802121824e-11,2.440412172804518e-13,2.8814331753428798e-25,8.520737325748797e-18,4.547189466072111e-25,A
0.00068271717947601,6.305748632176995e-08,5.450691064999118e-12,2.3466332968971935e-13,1.4502786797227158e-25,3.912549728920348e-18,2.2226495972686785e-25,A
0.0006441030129986436,1.8800567220978745e-09,7.590952118275351e-13,5.095368809814475e-14,9.829247099118429e-27,2.170477313757915e-18,1.9510442978849203e-27,A
0.000666806685967445,4.3875252069170684e-08,3.91768690310853e-12,2.1061452165491925e-13,1.6115473114293544e-25,3.0620761595023444e-17,1.0310333028465615e-25,A
0.000658304316148921,1.6688913480300547e-08,1.3932785130877172e-11,4.162241378669543e-13,1.0022221839708037e-24,5.1529828359266904e-17,-1.456425613523421e-26,A
0.0006669478620354682,3.233573283770765e-08,4.201043974595336e-12,2.975467187702446e-13,2.8013828113950084e-25,4.76001100701975e-17,1.7941770318610952e-25,A
0.0006515488985008804,1.0710167792286275e-08,5.373161697406915e-12,7.336745612768837e-14,2.61382911882225e-26,3.403032501200979e-18,3.793105432230949e-26,A
0.0006741078437977761,5.034330882247573e-08,8.466969312132579e-12,5.459440591097628e-13,1.1077642064413698e-24,1.0971799199502763e-16,-3.8809123332225255e-25,A
0.0006491540111323562,1.1480223895023226e-08,1.7867294671156538e-12,3.769856484467189e-15,4.496651093167074e-29,3.8229598061544607e-19,3.0611231444654376e-28,A
0.0006561898846594909,1.6717121867106777e-08,4.482187509104543e-12,2.308740955110245e-15,-1.520668424496917e-28,7.705982330944035e-20,-1.7898206945371745e-28,A
0.000823810141174576,2.4570061530709295e-07,3.176597600004695e-11,7.583326036747688e-12,1.176856822522896e-22,3.738491622831367e-15,-1.7326813859885743e-24,B
0.0008435838416232758,2.868785278862674e-07,3.560472557097566e-11,6.079311169465128e-12,8.933262600358857e-23,3.248166815055057e-15,4.396340959269369e-24,B
0.001000305249918706,5.534287965565668e-07,7.715241922146862e-11,2.1787480016887864e-11,8.90941882189391e-22,1.6150377215025908e-14,-6.452244487516765e-23,B
0.0008601990814655101,3.076051649893565e-07,1.722796283762769e-11,2.2510314624804352e-12,1.400755372824757e-23,1.1889483761402419e-15,5.4379069645735325e-25,B
0.0009010551366315251,3.6517809907572276e-07,1.1377097921169692e-10,2.8323017813602005e-11,1.5981878701255079e-21,1.649678032174489e-14,1.7530882447498864e-22,B
0.0008733938870348324,3.238553668845534e-07,7.36582649056111e-11,1.4688577853005875e-11,4.824063575312661e-22,8.279840551861558e-15,2.6763593326003974e-23,B
0.0008008496212268799,2.048998987375364e-07,6.328742310298905e-11,7.353825673723135e-12,1.377631850528436e-22,2.754518247721293e-15,7.867533896257084e-23,B
0.0008846342855350971,3.374145820910334e-07,6.827189303565138e-11,1.1937689571595203e-11,3.3814497144204667e-22,6.547065504393128e-15,4.2468641721166833e-23,B
0.0008704886484393511,3.253250534924832e-07,5.720894935138775e-11,1.3804750634244965e-11,3.8793798323872225e-22,7.824122702743703e-15,-2.947069659509192e-24,B
0.0010625985478135943,6.797514423531545e-07,9.060714396227131e-11,3.096584594282459e-11,1.6377229200352128e-21,2.547066218528917e-14,-9.071467625023359e-23,B
0.0008312984946331014,2.643774410453122e-07,2.120410575422333e-11,5.941340106800905e-12,6.668168601121217e-23,3.054532451119309e-15,7.841839905261409e-25,B
0.0008726856437325845,3.175453399744397e-07,6.264807269432832e-11,1.463034472846704e-11,4.420564644906273e-22,8.043381646269163e-15,-2.7813831937622217e-23,B
0.000973468309919171,4.934042869544927e-07,1.1799449083234555e-10,3.226808065390592e-11,1.9709912894508746e-21,2.162611926058765e-14,2.8218218855832637e-22,B
0.0008814722004785895,3.6272613455359784e-07,2.2376562968760016e-11,4.669565006666862e-12,4.689295857337391e-23,2.73635254682595e-15,-8.911344526254573e-24,B
0.0009508352343334154,4.994523144962686e-07,1.773323763673553e-11,5.664707589765635e-12,5.645554323534253e-23,3.941563253518142e-15,-6.018186056943077e-24,B
0.0008732902311914583,3.248728760548586e-07,7.764951689544543e-11,1.5600955651468343e-11,5.384722362583381e-22,8.597075336701912e-15,-6.994067955827027e-23,B
0.0009173281307513011,4.2241167322323793e-07,2.327773759213525e-11,8.199694385624544e-12,1.1155979916872367e-22,5.1063012460466424e-15,1.968694606258612e-23,B
0.0009107196373200173,3.323362225680681e-07,3.759042552702627e-11,2.0272056059369637e-12,1.6767850287534764e-23,9.513406310628176e-16,5.657060695606522e-24,B
0.0010214740278148753,6.173823390923311e-07,8.348142022141011e-11,2.681598119642437e-11,1.2466711911680913e-21,1.9817152917944038e-14,-2.3581172920314764e-22,B
0.000862286576871937,3.46440034275316e-07,5.7454565501494746e-12,1.3894863724682185e-12,3.91088364378771e-24,8.014752891272356e-16,-3.4350792572899763e-25,B
0.0008412570018307243,2.817186618660697e-07,3.928647471182557e-11,8.732909269103232e-12,1.6145480536565413e-22,4.634996759531205e-15,9.863849602250413e-24,B
0.0008972176860668949,3.83222275580906e-07,3.316639396149115e-11,6.5768316163697675e-12,9.359392353679115e-23,3.839690273054339e-15,2.598690272854105e-23,B
0.0009617180845167303,5.172257501188405e-07,2.6623293163735835e-11,7.865775723394482e-12,1.1151366789847252e-22,5.345585147420036e-15,-2.2829031122331162e-23,B
0.0008373735545709377,2.8626690525320174e-07,2.1989407912198423e-11,4.412395206146103e-12,4.048769386936682e-23,2.0462194567180275e-15,1.5804033653844318e-23,B
0.0010038966621308057,5.804376491062787e-07,4.775562431893297e-11,1.3504945630263198e-11,3.33040594800932e-22,9.50084582486122e-15,-8.191389402240515e-23,B
0.000845158508834927,2.9618356824597564e-07,3.281656775865892e-11,6.046791533653076e-12,8.498916250707789e-23,3.2240831340821244e-15,5.6881992537168074e-24,B
0.0010567844644097106,6.35968875041296e-07,9.745903424950199e-11,2.5480281807911695e-11,1.2579603416729172e-21,1.9964060323372717e-14,1.7261136535895703e-22,B
0.0010304644505046623,6.168453922453371e-07,7.689952681778489e-11,2.4133701681732107e-11,1.0389013835895256e-21,1.89464014927659e-14,-4.010899765524226e-23,B
0.0009599549078715928,5.214766355350631e-07,1.5440496898614278e-11,5.380687542085956e-12,4.898360780938188e-23,3.8472101681325765e-15,2.4363385356956526e-24,B
0.00084269677404284,3.1247892741094955e-07,3.913962672349837e-12,1.024351035189117e-12,2.0468891640795928e-24,5.7027471900992e-16,1.3097208808226016e-25,B
0.0008172955259437681,2.1823302789350934e-07,5.051356029499388e-11,4.650354445109821e-12,4.2434591906195386e-23,1.316753220446598e-15,-5.726546849306199e-23,B
0.0009692529259450966,5.151622282647434e-07,6.379501991031507e-11,1.4876487589072853e-11,4.311518504067037e-22,8.612186446916188e-15,-1.5537471381989818e-22,B
0.0008413592959756811,3.051341897663958e-07,1.4004975066887926e-11,3.358287275179161e-12,2.3023140423385893e-23,1.8550021668200713e-15,-6.119827633692265e-25,B
0.0008225111265088195,2.638603739143955e-07,2.1587998061455614e-11,4.0904321751223965e-12,3.6068235330245243e-23,1.8631090210338864e-15,1.3287466934111586e-23,B
0.000885511962980588,3.4534740155808846e-07,8.419242369190497e-11,1.9531733501016277e-11,7.856748893671249e-22,1.0723412153766038e-14,1.0021972531729838e-22,B
0.0008169840574998853,2.3450959616081817e-07,5.476894965314258e-11,7.98642594696478e-12,1.6511807243051855e-22,3.822707990629521e-15,-2.5203702199822065e-23,B
0.0008991788331543496,4.03173200450187e-07,1.8473194366219525e-11,4.228337409061935e-12,3.6437434360313673e-23,2.4185855304775998e-15,-8.297314264107571e-24,B
0.0008834073359213565,3.181705230345513e-07,1.3715506600134252e-10,2.8599103414027396e-11,1.738741347765962e-21,1.4835502807500185e-14,4.301571932300435e-22,B
0.0007955634981203252,2.1221114339525015e-07,4.1103866157346646e-11,5.782034139828879e-12,8.86315181853998e-23,2.657889929152449e-15,9.487681922791279e-24,B
0.000986443885884808,4.986228795610315e-07,1.9446692792451515e-10,6.542618328470576e-11,7.354848728368948e-21,4.401409318368549e-14,6.075102257932907e-22,B
0.0008370031787358733,2.859990764803816e-07,2.1798023201878616e-11,4.347200926716054e-12,3.940518366986007e-23,2.0150234508831277e-15,1.5428158023549895e-23,B
0.0007576812813206077,1.5584249351009286e-07,3.468396019831172e-11,3.7318332701588565e-12,4.245559279696613e-23,1.4629011442526215e-15,3.256923673236837e-25,B
0.0008577373235676359,2.9819797643877553e-07,8.220883099561598e-11,1.824009168603086e-11,7.059282286838172e-22,9.804664914213258e-15,-2.3436643853711536e-23,B
0.0009419920246263875,4.5821288457429475e-07,5.034427824816834e-11,1.2366738333463858e-11,3.0757778969044326e-22,8.278694586350807e-15,2.4761931421661274e-23,B
0.0009007637539544042,3.5787863315811955e-07,1.025556764321618e-10,2.2095294194391558e-11,1.0515086112581004e-21,1.3211667692054177e-14,2.4379844382973544e-23,B
0.0007589767632452756,1.5587713586538005e-07,3.750494563466329e-11,3.994709921786662e-12,4.8858204953491383e-23,1.558832179344054e-15,1.9187292849288513e-24,B
0.0008570062824578102,3.164502882894879e-07,2.5733149998598937e-11,5.0280598411829015e-12,5.69712429642824e-23,2.826810350800067e-15,5.037937857351057e-24,B
0.000915953297174553,4.1633591493134585e-07,4.0336749578056214e-11,9.807212032837184e-12,1.9483429463757095e-22,6.3241425793931764e-15,-9.386283514371977e-24,B
0.0008419958298074488,2.887215409070909e-07,4.979532831238742e-11,1.009179060282743e-11,2.2575405127072364e-22,5.3619526653723784e-15,1.4638464996841284e-23,B
0.0008274329632077449,2.5637223194077573e-07,2.3011643568493597e-11,6.18340057620393e-12,7.375722043374233e-23,3.130699166807565e-15,5.092315176453079e-25,B
0.0008438233867603989,3.0099812227855835e-07,1.6463658190394306e-11,3.15903002102094e-12,2.2616031192329214e-23,1.64860071015487e-15,2.745782995626948e-24,B
0.0008969763707561247,3.7194584363290355e-07,3.426792225565309e-11,5.131822182791194e-12,5.992066185789816e-23,2.665553252889931e-15,3.2261596911975646e-23,B
0.0008894821062660195,3.4263383173849983e-07,1.12633424574452e-10,2.8479760249132482e-11,1.6112569350158404e-21,1.634633691786263e-14,-7.526796265711738e-23,B
0.0008482818727362179,2.8462704780413476e-07,6.91752268424082e-11,1.3996675054552644e-11,4.3543559514195395e-22,7.372388601025e-15,-8.800840234897237e-24,B
0.0010835353742241372,7.100300354937628e-07,1.9330045494250744e-10,5.6656472301265655e-11,5.640695798367642e-21,3.826672611792063e-14,-1.8267716437012e-21,B
0.0008903866062505616,3.782306213889843e-07,2.403067500455044e-11,5.7708883644908865e-12,6.761042375610601e-23,3.51997798093777e-15,6.874343570712561e-24,B
0.0008356451858143977,2.5375841446658946e-07,7.368924291042134e-11,8.94231779746108e-12,1.3963972639629613e-22,2.3764154463398046e-15,1.8219200064435888e-22,B
0.0008277835418980518,2.7494266269416226e-07,3.214127749914759e-11,6.144323316030958e-12,8.577526628747454e-23,3.1936610609807956e-15,-9.912129662783873e-24,B
0.0009872227490281035,5.258942673228769e-07,1.442517453511878e-10,4.393904091382957e-11,3.4839357948517835e-21,3.1219313005702135e-14,3.1484979578110537e-22,B
0.0008195208781773108,2.340425796719362e-07,6.739963607693035e-11,9.461243712142512e-12,2.282249086696951e-22,4.277294937492409e-15,7.068092496924346e-23,B
0.0008395909272183814,2.8358940690266753e-07,1.3526620991675119e-11,1.5814097381390017e-12,7.313925043504874e-24,8.267173816131467e-16,-5.1506514113744826e-26,B
0.0009207048541409558,4.3183388464656325e-07,5.3961787505368623e-11,1.4473599000804735e-11,3.9844446905271764e-22,9.061054907253348e-15,6.967280491003807e-23,B
0.0008034160957725062,2.0554205661708303e-07,6.452687752807674e-11,6.8777380678458355e-12,1.007895937812506e-22,2.0004144584221765e-15,1.0408940753057677e-22,B
0.0008807402966483131,3.4894870613344753e-07,2.822626130340171e-11,4.612506104613094e-12,5.228666719294269e-23,2.7186489702699185e-15,-6.000438170570927e-24,B
0.0008162091203895963,2.4874019586600877e-07,2.6396395631000274e-11,5.275771812083755e-12,6.096395938315886e-23,2.5495839906761776e-15,1.2631867317092708e-23,B
0.0007936918484506826,1.9891008520704187e-07,4.781205472930182e-11,5.778794686633928e-12,8.65914953618465e-23,2.249001368263427e-15,-4.157730711624947e-23,B
0.0009530789795777872,5.075139199319932e-07,1.53481397010177e-11,5.114973024287542e-12,4.532020943356549e-23,3.6422734574441326e-15,-9.652765333580192e-26,B
0.0010926529277466934,6.960638488816747e-07,3.2899774740168405e-10,1.2564758195486307e-10,2.5510042367861795e-20,1.0334100647978634e-13,1.3602026291163582e-21,B
0.0007960907190120536,1.993235367817919e-07,6.732382388549586e-11,8.931756550382207e-12,2.1477418199179326e-22,3.789970508577846e-15,4.293158366286606e-23,B
0.0008864279000871661,3.550227516361463e-07,7.280878677355916e-11,1.7336258165916827e-11,6.125859623166257e-22,1.0064046588081016e-14,6.400782611830984e-23,B
0.0010623545398692573,6.34227943440971e-07,2.502989478312687e-10,8.708309667269254e-11,1.275849161935259e-20,6.554286139890583e-14,-1.5862641628181395e-21,B
0.000991113744547616,5.260572240531084e-07,1.44928100082876e-10,4.6182250182754876e-11,3.756117448351039e-21,3.223506993045934e-14,4.082147312515343e-22,B
0.0008520046995617217,2.9697831254483676e-07,2.271077026145344e-11,3.307991804922477e-12,2.859604846725852e-23,1.7047958372968363e-15,2.089722733589552e-24,B
0.0008409904891388501,2.7369828636821364e-07,5.4566121795323685e-11,9.57543866070754e-12,2.188762121905597e-22,4.953148178835939e-15,4.691281680387041e-25,B
0.0008487680340783815,2.961051381225332e-07,3.092034232005002e-11,5.112980372108089e-12,6.410034615010532e-23,2.7813506300925653e-15,4.915044170181336e-24,B
0.0007742201839865871,1.7235504259879798e-07,5.038740954636468e-11,5.7834007121779494e-12,9.79455196684243e-23,2.332866263267054e-15,1.239741009098769e-23,B
0.0008602710775881082,9.899939090254392e-08,1.107288453879996e-10,3.5255277273891752e-12,-1.8547596658742586e-23,1.0861051395739746e-15,6.714257223359064e-23,C
0.000836623748292844,2.8535936024172707e-07,1.4416827910974684e-12,1.2950305412047617e-13,-5.136924353537823e-26,-4.350441299386378e-17,2.2189933818683146e-26,C
0.0008294307700054206,1.2557809525359218e-07,9.667121216693482e-11,3.782030924875518e-12,5.383567594882931e-23,1.294485383771534e-15,-4.828423334696081e-23,C
0.0008410842284538436,2.0516122932453234e-07,7.453454494030595e-11,6.0833559075133e-12,1.195189046045582e-22,2.7460223508508007e-15,4.9950483528372494e-23,C
0.0007468001480509566,3.959933943590928e-08,6.468600062091618e-11,9.19745924902509e-13,-5.174564816829851e-24,1.7542266861185669e-16,4.853078499381173e-24,C
0.00072971913509665,3.947713008429725e-08,4.091073653849147e-11,2.5122955985784836e-12,-2.0037343387217355e-23,2.88666830561967e-16,-1.572301669547808e-23,C
0.0007832939632186175,1.8160367535681652e-07,7.479906713167176e-12,1.9248871832186895e-12,3.0337581962998514e-24,1.916597498504508e-16,6.644061981239605e-24,C
0.0006952997984457996,3.169001947694911e-08,3.1108617370251845e-11,1.303850510873108e-12,4.721372926991996e-24,2.0182973519688279e-16,6.831059643361315e-24,C
0.0007801965663843186,1.2493719103440212e-07,3.3840513714755602e-12,4.210649638818993e-13,2.227698684551292e-25,-9.476902950138608e-17,4.505587682069368e-25,C
0.0007932781054958127,8.514999713170063e-08,7.247016753608391e-11,4.922196270297453e-12,1.7139362765348177e-23,1.054071754203067e-15,-9.137108809918351e-23,C
0.0007320974973032293,6.545415181984523e-08,3.982202413298039e-11,1.372186536263151e-12,1.6353968480452904e-26,2.4131283040490747e-16,-1.0143336466499692e-23,C
0.0008699708672977103,1.133746690376534e-07,7.704086766327544e-11,7.346061211869727e-12,-1.0090148453682859e-22,1.805395423288564e-15,1.4268846755877283e-22,C
0.0009049029615827989,2.071139650424338e-07,4.528665648868099e-11,8.636450928998668e-12,8.932687274060222e-24,3.838031268780585e-15,-1.7056634377894807e-22,C
0.0007706773430014567,1.248397076807522e-07,3.3743308900187704e-11,1.8878184441180457e-12,5.507622786093661e-24,5.670792953542393e-16,1.402456055318065e-23,C
0.0007526666471827487,1.596236287524473e-07,4.949536798796259e-12,2.858505640254232e-13,1.4467384606242182e-25,4.713100496142549e-17,3.0769438703614235e-25,C
0.0007172323111733618,2.0066628337681173e-08,5.517440404618639e-11,1.6921147588064732e-12,-1.0320571799920014e-23,1.625935804435812e-16,1.2680816744527611e-23,C
0.0007566683922238992,5.1326301597539795e-08,6.887161652919895e-11,1.631137507114505e-12,1.2189582616889133e-24,3.3490132466667583e-16,-1.7245421523051488e-23,C
0.0008126181364670984,2.2664388424541104e-07,6.424454879086795e-12,2.9632629832595133e-13,-8.479441974301004e-26,3.227949046498027e-17,3.999693623241694e-25,C
0.0008881759587279162,2.6153999260314307e-07,2.937700276737537e-11,5.6506898395015395e-12,3.4556418837087934e-23,2.8768703891794696e-15,6.408036803652511e-23,C
0.0007848472337127451,6.043107508977419e-08,8.741045887192256e-11,1.220412895905221e-12,1.5702329836192988e-25,2.9948947564359203e-16,-1.2603993833857157e-23,C
